saleid,parcelid,parcel_level_latitude,parcel_level_longitude
1000129818.0,2,34.535,-86.2699
1000129850.0,1,33.012,-85.832
1000129850.0,2,33.0101,-85.8337
1000129852.0,1,32.661,-85.867
1000129852.0,2,32.6622,-85.8648
1000129858.0,1,33.3824,-87.2478
1000129858.0,2,33.3825,-87.2389
1000130155.0,1,34.5099,-86.3526
1000130168.0,1,34.458,-86.3414
1000130170.0,1,34.4574,-86.3434
1000130178.0,1,33.1818,-86.4742
1000130185.0,1,32.6641,-86.4379
1000130185.0,2,32.6628,-86.4372
1000130189.0,1,32.6349,-86.5075
1000130189.0,2,32.6357,-86.5075
1000130277.0,1,33.9664,-86.3514
1000130277.0,2,33.9658,-86.3479
1000130278.0,1,33.8515,-86.7933
1000130278.0,2,33.85,-86.7932
1000130308.0,1,33.9366,-86.6027
1000130308.0,2,33.9366,-86.6045
1000130337.0,1,33.8849,-86.7391
1000130337.0,2,33.8838,-86.7401
1000130344.0,1,33.9128,-86.8986
1000130344.0,2,33.9079,-86.8999
1000130354.0,1,33.9638,-86.6593
1000130354.0,2,33.9631,-86.6588
1000130362.0,1,33.9963,-86.7365
1000130362.0,2,33.9944,-86.7371
1000130362.0,3,33.997,-86.738
1000130363.0,1,33.8413,-86.6161
1000130363.0,2,33.8405,-86.6152
1000130401.0,1,34.044,-86.6733
1000130401.0,2,34.0431,-86.6737
1000130402.0,1,33.8449,-86.8225
1000130402.0,2,33.8459,-86.8216
1000130405.0,1,34.0427,-86.6749
1000130405.0,2,34.0438,-86.6747
1000130407.0,1,33.9728,-86.768
1000130407.0,2,33.9711,-86.768
1000130410.0,1,33.8552,-86.8595
1000130410.0,2,33.8548,-86.8586
1000130411.0,1,33.897,-86.6362
1000130411.0,2,33.8977,-86.6365
1000130420.0,1,31.8754,-86.5264
1000130420.0,2,31.8728,-86.5277
1000130445.0,1,33.241,-85.7484
1000130445.0,2,33.2422,-85.7481
1000130445.0,3,33.2416,-85.7462
1000130445.0,4,33.241,-85.7462
1000130445.0,5,33.2416,-85.7484
1000130446.0,1,33.2708,-85.6565
1000130446.0,2,33.2703,-85.6576
1000130450.0,1,33.4342,-85.6754
1000130450.0,2,33.4378,-85.7133
1000130459.0,1,31.223,-86.6818
1000130459.0,2,31.3063,-86.6859
1000130471.0,1,31.3868,-86.5267
1000130471.0,2,31.3845,-86.5325
1000130472.0,1,31.3857,-86.5297
1000130472.0,2,31.3844,-86.5329
1000130478.0,1,34.0937,-86.6899
1000130478.0,2,34.084,-86.685
1000130499.0,1,34.2485,-87.0354
1000130499.0,2,34.2459,-87.0421
1000130553.0,1,34.582,-85.6463
1000130553.0,2,34.5815,-85.6471
1000130562.0,1,34.5884,-85.5596
1000130562.0,2,34.5883,-85.5586
1000130568.0,1,34.5372,-85.5621
1000130568.0,2,34.5366,-85.562
1000130789.0,1,33.8336,-86.7492
1000130789.0,2,33.8299,-86.7458
1000130789.0,3,33.8302,-86.743
1000130844.0,1,33.626,-87.0876
1000130844.0,2,33.6296,-87.0855
1000130844.0,3,33.6353,-87.0914
1000130844.0,4,33.6294,-87.0845
1000130865.0,1,33.4042,-87.1785
1000130865.0,2,33.4112,-87.2073
1000130884.0,1,33.7244,-86.9263
1000130884.0,2,33.7259,-86.9393
1000131034.0,1,33.8147,-86.7607
1000131034.0,2,33.8135,-86.7636
1000131047.0,1,33.7869,-86.6909
1000131047.0,2,33.7861,-86.6926
1000131072.0,1,33.7863,-86.7123
1000131072.0,2,33.7851,-86.7124
1000131072.0,3,33.7866,-86.7124
1000131072.0,4,33.787,-86.7125
1000131072.0,5,33.7855,-86.7124
1000131072.0,6,33.7859,-86.7123
1000131090.0,1,33.3904,-87.1929
1000131090.0,2,33.3911,-87.1997
1000131094.0,1,33.5652,-87.0934
1000131094.0,2,33.5643,-87.0933
1000131161.0,1,33.5625,-87.1
1000131161.0,2,33.5633,-87.0999
1000131247.0,1,32.6888,-85.2352
1000131247.0,2,32.6886,-85.2333
1000131251.0,1,32.6998,-85.1313
1000131251.0,2,32.7001,-85.1325
1000131260.0,1,34.7775,-87.2509
1000131260.0,2,34.7773,-87.2497
1000131313.0,1,31.102,-88.2779
1000131313.0,2,31.1011,-88.2784
1000131313.0,3,31.1011,-88.2775
1000131313.0,4,31.1027,-88.2779
1000131327.0,1,30.9153,-88.1778
1000131327.0,2,30.9174,-88.1759
1000131327.0,3,30.9183,-88.1758
1000131327.0,4,30.9165,-88.176
1000131335.0,1,30.9096,-88.2587
1000131335.0,2,30.9095,-88.2599
1000131363.0,1,31.0361,-88.1892
1000131363.0,2,31.0366,-88.1892
1000131363.0,3,31.0387,-88.1887
1000131363.0,4,31.0376,-88.1892
1000131363.0,5,31.0371,-88.1892
1000131365.0,1,30.8836,-88.2562
1000131365.0,2,30.8818,-88.2562
1000131366.0,1,31.0256,-88.2147
1000131366.0,2,31.0264,-88.2151
1000131366.0,3,31.0248,-88.2146
1000131382.0,1,31.0791,-88.2543
1000131382.0,2,31.0794,-88.2566
1000131382.0,3,31.0794,-88.2555
1000131408.0,1,30.9017,-88.2286
1000131408.0,2,30.8999,-88.2264
1000131408.0,3,30.9019,-88.2268
1000131408.0,4,30.8982,-88.2268
1000131418.0,1,30.9541,-88.3327
1000131418.0,2,30.9545,-88.3327
1000131418.0,3,30.954,-88.3344
1000131428.0,1,30.8985,-88.2048
1000131428.0,2,30.8986,-88.204
1000131428.0,3,30.8986,-88.2044
1000131455.0,1,31.038,-88.1863
1000131455.0,2,31.0388,-88.1859
1000131455.0,3,31.0384,-88.1861
1000131476.0,1,32.1292,-86.3071
1000131476.0,2,32.1291,-86.3024
1000131480.0,1,32.1298,-86.3025
1000131480.0,2,32.1298,-86.3071
1000131509.0,1,33.4173,-85.5782
1000131509.0,2,33.4176,-85.5769
1000131513.0,1,33.3861,-85.4634
1000131513.0,2,33.3868,-85.4652
1000131513.0,3,33.3856,-85.4632
1000131513.0,4,33.3862,-85.4641
1000131514.0,1,33.3082,-85.636
1000131514.0,2,33.3069,-85.6355
1000131518.0,1,33.1874,-85.5844
1000131518.0,2,33.1879,-85.5838
1000131534.0,1,33.4187,-86.5131
1000131534.0,2,33.4188,-86.5196
1000131553.0,1,33.2104,-86.4652
1000131553.0,2,33.2112,-86.4668
1000131558.0,1,33.1256,-86.4735
1000131558.0,2,33.1304,-86.481
1000131599.0,1,33.487,-85.9956
1000131599.0,2,33.487,-85.9963
1000131609.0,1,32.8282,-85.7807
1000131609.0,2,32.8257,-85.7829
1000131609.0,3,32.8282,-85.7829
1000131609.0,4,32.8258,-85.7784
1000131611.0,1,32.9948,-85.6112
1000131611.0,2,32.995,-85.6081
1000131613.0,1,33.0861,-85.6313
1000131613.0,2,33.094,-85.632
1000131616.0,1,32.9595,-85.6788
1000131616.0,2,32.9614,-85.6803
1000131616.0,3,32.9617,-85.679
1000131617.0,1,32.7429,-85.7204
1000131617.0,2,32.743,-85.7233
1000131619.0,1,32.8463,-85.7828
1000131619.0,2,32.8439,-85.7861
1000131622.0,1,33.0625,-85.9445
1000131622.0,2,33.0646,-85.9406
1000131626.0,1,32.8184,-85.7002
1000131626.0,2,32.808,-85.6998
1000131626.0,3,32.8114,-85.6998
1000131633.0,1,32.5866,-85.7695
1000131633.0,2,32.592,-85.7794
1000131638.0,1,32.8483,-85.782
1000131638.0,2,32.8489,-85.7827
1000131647.0,1,33.4174,-87.52
1000131647.0,2,33.41,-87.52
1000131647.0,3,33.4176,-87.5243
1000131650.0,1,33.4449,-87.7185
1000131650.0,2,33.4439,-87.7178
1000131650.0,3,33.4444,-87.7183
1000131650.0,4,33.447,-87.7189
1000131650.0,5,33.4463,-87.7177
1000131657.0,1,33.4248,-87.6226
1000131657.0,2,33.4255,-87.6256
1000131662.0,1,33.1373,-87.7688
1000131662.0,2,33.1431,-87.773
1000131666.0,1,33.5378,-87.5951
1000131666.0,2,33.5364,-87.5973
1000131669.0,1,33.3445,-87.3983
1000131669.0,2,33.3465,-87.3949
1000131681.0,1,33.3894,-87.6184
1000131681.0,2,33.3922,-87.6183
1000131687.0,1,33.4439,-87.5418
1000131687.0,2,33.4471,-87.5462
1000131687.0,3,33.4406,-87.5458
1000131689.0,1,33.3967,-87.2641
1000131689.0,2,33.3976,-87.2593
1000131693.0,1,33.3473,-87.4053
1000131693.0,2,33.3447,-87.4025
1000131701.0,1,33.5073,-87.6606
1000131701.0,2,33.5066,-87.6603
1000131703.0,1,33.3155,-87.6711
1000131703.0,2,33.3257,-87.6775
1000131708.0,1,33.5689,-87.6566
1000131708.0,2,33.5694,-87.6574
1000131712.0,1,33.5215,-87.4605
1000131712.0,2,33.4933,-87.5815
1000131712.0,3,33.507,-87.409
1000131712.0,4,33.5492,-87.4261
1000131717.0,1,33.3411,-87.6278
1000131717.0,2,33.489,-87.7318
1000131750.0,1,33.544,-87.4054
1000131750.0,2,33.5462,-87.4023
1000131752.0,1,33.3922,-87.5796
1000131752.0,2,33.391,-87.5788
1000131752.0,3,33.392,-87.5789
1000131752.0,4,33.3906,-87.5796
1000131752.0,5,33.3926,-87.579
1000131752.0,6,33.391,-87.5791
1000131752.0,7,33.3928,-87.5796
1000131752.0,8,33.3908,-87.5794
1000131754.0,1,33.5922,-87.4482
1000131754.0,2,33.5929,-87.4482
1000131761.0,1,33.4786,-87.6281
1000131761.0,2,33.4778,-87.6306
1000131761.0,3,33.4787,-87.6298
1000131761.0,4,33.4777,-87.6283
1000131761.0,5,33.4766,-87.6301
1000131761.0,6,33.4767,-87.6281
1000131761.0,7,33.4757,-87.6281
1000131761.0,8,33.4772,-87.6304
1000131886.0,1,33.8338,-85.9619
1000131895.0,1,33.8154,-85.856
1000131916.0,1,32.9745,-86.3264
1000131923.0,1,32.21,-86.9693
1000131930.0,1,32.4294,-86.8963
1000131934.0,1,34.6501,-85.5538
1000131936.0,1,32.73,-86.3666
1000131943.0,1,31.144,-86.1393
1000133084.0,1,34.9078,-86.9401
1000133093.0,1,34.9233,-87.0966
1000133098.0,1,34.7297,-87.0749
1000133099.0,1,34.7309,-87.0753
1000133101.0,1,34.9241,-87.1621
1000133107.0,1,34.9797,-86.9964
1000133112.0,1,34.9784,-86.9964
1000133160.0,1,32.3076,-85.1555
1000133303.0,1,33.001,-85.6625
1000133307.0,1,32.6742,-85.7501
1000133316.0,1,32.9347,-85.7064
1000133318.0,1,32.9172,-85.799
1000133321.0,1,32.859,-85.9637
1000133322.0,1,33.6927,-86.0793
1000133322.0,2,33.6936,-86.0792
1000133337.0,1,32.6338,-86.8687
1000133342.0,1,32.6904,-86.6804
1000133346.0,1,32.4407,-86.6749
1000133359.0,1,32.6886,-86.6806
1000133388.0,1,34.1689,-86.3746
1000133416.0,1,34.0749,-86.5797
1000133418.0,1,33.8334,-86.4555
1000133442.0,1,33.945,-86.3792
1000133459.0,1,33.9535,-86.5929
1000133460.0,1,34.0609,-86.5502
1000133475.0,1,33.8508,-86.8566
1000133543.0,1,33.7603,-86.0357
1000133568.0,1,33.6979,-86.1277
1000133590.0,1,33.6992,-86.0963
1000133606.0,1,33.4305,-85.6716
1000133612.0,1,33.2309,-85.8332
1000133620.0,1,33.9919,-86.8546
1000133627.0,1,31.479,-85.4955
1000133660.0,1,34.1514,-85.9976
1000133794.0,1,32.0466,-86.8127
1000133810.0,1,34.3223,-86.6075
1000133821.0,1,34.4784,-86.6932
1000133868.0,1,31.8761,-85.8704
1000133869.0,1,31.7971,-86.139
1000133881.0,1,31.9238,-85.9576
1000133883.0,1,31.7766,-85.7078
1000133898.0,1,33.2837,-85.514
1000133905.0,1,33.1118,-85.283
1000134068.0,1,33.6367,-86.153
1000134073.0,1,33.117,-86.2007
1000134138.0,1,32.716,-85.6903
1000134142.0,1,32.7351,-85.6168
1000134143.0,1,32.8696,-85.7722
1000134144.0,1,32.7748,-85.7294
1000134148.0,1,32.7813,-85.8149
1000134152.0,1,32.9189,-85.6687
1000134154.0,1,32.7815,-85.8543
1000134156.0,1,32.9263,-85.7256
1000134157.0,1,32.9187,-85.6946
1000134159.0,1,32.6041,-85.8515
1000134162.0,1,33.0875,-85.7075
1000134165.0,1,32.7227,-85.7173
1000134166.0,1,32.7279,-85.7174
1000134167.0,1,32.8837,-85.8709
1000134169.0,1,32.701,-85.8712
1000134175.0,1,32.6079,-85.8354
1000134178.0,1,32.7484,-85.8104
1000134179.0,1,32.5862,-85.8265
1000134183.0,1,32.9837,-85.8157
1000134184.0,1,32.8526,-85.7814
1000134187.0,1,32.9713,-85.8165
1000134188.0,1,33.0549,-85.7825
1000134189.0,1,33.0318,-85.6513
1000134192.0,1,33.015,-85.777
1000134201.0,1,33.4028,-87.5987
1000134203.0,1,33.466,-87.6162
1000134215.0,1,33.3187,-87.7061
1000134224.0,1,33.4254,-87.6026
1000134240.0,1,33.4884,-87.6179
1000134250.0,1,33.5269,-87.607
1000134251.0,1,33.396,-87.5297
1000134257.0,1,33.4427,-87.5246
1000134259.0,1,33.1383,-87.7801
1000134280.0,1,33.5929,-87.5429
1000134283.0,1,33.4132,-87.5792
1000134286.0,1,33.4717,-87.3762
1000134296.0,1,33.5105,-87.4626
1000134310.0,1,33.5363,-87.4859
1000134311.0,1,33.5103,-87.456
1000134315.0,1,33.5016,-87.3819
1000134317.0,1,33.2499,-87.3259
1000134318.0,1,33.4417,-87.7397
1000134325.0,1,33.608,-87.599
1000134328.0,1,33.4241,-87.5876
1000134329.0,1,33.4779,-87.8026
1000134332.0,1,33.4901,-87.6315
1000134334.0,1,33.5565,-87.4264
1000134338.0,1,33.4565,-87.8281
1000134342.0,1,33.4951,-87.4106
1000134344.0,1,33.1217,-87.695
1000134349.0,1,33.2446,-87.3518
1000134353.0,1,33.3813,-87.7108
1000134356.0,1,33.1308,-87.765
1000134362.0,1,33.0197,-87.7393
1000134368.0,1,33.284,-87.7842
1000134373.0,1,33.5473,-87.5042
1000134387.0,1,33.3144,-87.2169
1000134390.0,1,33.2905,-87.273
1000134391.0,1,33.0778,-87.6905
1000134397.0,1,33.4316,-87.8002
1000134399.0,1,33.409,-87.2903
1000134414.0,1,33.0984,-87.7305
1000134438.0,1,33.6093,-87.6248
1000134444.0,1,33.0509,-87.8002
1000134457.0,1,33.3452,-87.3999
1000134464.0,1,33.1702,-87.2408
1000134471.0,1,33.4218,-87.6268
1000134484.0,1,33.5871,-87.4732
1000134494.0,1,33.3674,-87.6916
1000134498.0,1,33.3988,-87.2563
1000134513.0,1,33.0785,-87.7048
1000134517.0,1,33.4196,-87.6226
1000134518.0,1,33.3414,-87.1948
1000134525.0,1,33.299,-87.4248
1000134541.0,1,33.43,-87.6153
1000134542.0,1,33.4964,-87.7365
1000134543.0,1,33.0528,-87.3785
1000134549.0,1,33.4865,-87.5303
1000134550.0,1,33.0943,-87.7217
1000134554.0,1,33.4101,-87.5665
1000134560.0,1,33.2206,-87.3337
1000134563.0,1,33.1325,-87.7369
1000134568.0,1,33.3818,-87.5276
1000134573.0,1,33.2688,-87.3335
1000134574.0,1,33.2669,-87.3321
1000134581.0,1,33.1448,-87.2507
1000134590.0,1,33.138,-87.2496
1000134592.0,1,33.4477,-87.6175
1000134594.0,1,33.5127,-87.4081
1000134596.0,1,33.5494,-87.4305
1000134602.0,1,33.402,-87.5662
1000134607.0,1,33.4751,-87.7293
1000134619.0,1,33.5923,-87.3903
1000134623.0,1,33.3762,-87.806
1000134634.0,1,33.3872,-87.7106
1000134636.0,1,33.463,-87.7314
1000134639.0,1,33.0596,-87.8057
1000134640.0,1,33.0234,-87.7398
1000134655.0,1,33.3635,-87.6411
1000134662.0,1,33.4708,-87.8067
1000134664.0,1,33.4613,-87.6891
1000134670.0,1,33.3088,-87.4206
1000134673.0,1,33.5353,-87.6373
1000134676.0,1,33.3741,-87.6269
1000134694.0,1,33.1881,-87.2369
1000134697.0,1,33.3785,-87.6059
1000134702.0,1,33.5217,-87.4878
1000134707.0,1,33.3998,-87.7475
1000134719.0,1,33.558,-87.4686
1000134720.0,1,33.3447,-87.7031
1000134722.0,1,33.3411,-87.7191
1000134723.0,1,33.1499,-87.7435
1000134732.0,1,33.1321,-87.3082
1000134742.0,1,33.5234,-87.5873
1000134744.0,1,33.4081,-87.6863
1000134752.0,1,33.2513,-87.2908
1000134785.0,1,33.3382,-87.8055
1000134788.0,1,33.4069,-87.3143
1000134811.0,1,33.8267,-86.5733
1000134811.0,2,33.8265,-86.5716
1000134812.0,1,34.0986,-86.5461
1000134812.0,2,34.0972,-86.5491
1000134812.0,3,34.1002,-86.5462
1000134813.0,1,33.942,-86.5739
1000134813.0,2,33.9429,-86.5741
1000134828.0,1,33.5118,-87.4996
1000134828.0,2,33.5144,-87.4952
1000134830.0,1,33.5518,-87.5317
1000134830.0,2,33.5525,-87.5312
1000134832.0,1,33.5579,-87.4653
1000134832.0,2,33.5542,-87.461
1000134836.0,1,33.3813,-87.5298
1000134836.0,2,33.3777,-87.5299
1000134838.0,1,33.5879,-87.3987
1000134838.0,2,33.589,-87.4023
1000134840.0,1,33.4906,-87.8243
1000134840.0,2,33.4932,-87.82
1000134844.0,1,33.3747,-87.7007
1000134844.0,2,33.3738,-87.6995
1000134846.0,1,33.0822,-87.72
1000134846.0,2,33.0862,-87.7209
1000134846.0,3,33.0822,-87.7221
1000134846.0,4,33.0838,-87.721
1000134848.0,1,32.6786,-86.495
1000134848.0,2,32.677,-86.495
1000134849.0,1,32.6939,-86.4918
1000134849.0,2,32.6936,-86.49
1000134852.0,1,34.0865,-86.6529
1000134852.0,2,34.0848,-86.6527
1000134859.0,1,34.2818,-87.0495
1000134859.0,2,34.2873,-87.0505
1000134860.0,1,34.2817,-85.8304
1000134860.0,2,34.2809,-85.8304
1000134871.0,1,30.9607,-88.3278
1000134871.0,2,30.9597,-88.3278
1000134895.0,1,33.5437,-86.0176
1000134895.0,2,33.5433,-86.0202
1000134914.0,1,32.6979,-85.873
1000134914.0,2,32.6935,-85.8808
1000134916.0,1,33.027,-87.7914
1000134916.0,2,33.0232,-87.7907
1000134917.0,1,33.4529,-87.5876
1000134917.0,2,33.4534,-87.5859
1000134918.0,1,33.5211,-87.8122
1000134918.0,2,33.5184,-87.8122
1000134921.0,1,33.4603,-87.4361
1000134921.0,2,33.5347,-87.426
1000134922.0,1,33.5849,-87.4568
1000134922.0,2,33.5838,-87.4608
1000134923.0,1,33.4909,-87.3981
1000134923.0,2,33.4907,-87.4079
1000134926.0,1,33.1749,-87.276
1000134926.0,2,33.1703,-87.2754
1000134929.0,1,33.2974,-87.8199
1000134929.0,2,33.2975,-87.823
1000134936.0,1,33.0663,-87.3644
1000134936.0,2,33.0657,-87.3726
1000134941.0,1,33.3998,-87.549
1000134941.0,2,33.3974,-87.5459
1000134944.0,1,33.053,-87.3823
1000134944.0,2,33.0566,-87.374
1000134951.0,1,33.4221,-87.6387
1000134951.0,2,33.4081,-87.5791
1000134957.0,1,33.4326,-87.806
1000134957.0,2,33.4399,-87.8039
1000134959.0,1,33.2088,-87.7704
1000134959.0,2,33.2086,-87.7661
1000134962.0,1,33.3927,-87.7171
1000134962.0,2,33.3876,-87.7178
1000134965.0,1,33.4428,-87.6749
1000134965.0,2,33.4374,-87.6715
1000134968.0,1,33.4843,-87.4436
1000134968.0,2,33.4879,-87.4432
1000134969.0,1,33.114,-87.683
1000134969.0,2,33.1121,-87.6942
1000134974.0,1,33.0638,-87.7439
1000134974.0,2,33.0639,-87.742
1000134982.0,1,33.4814,-87.3769
1000134982.0,2,33.4867,-87.3729
1000134984.0,1,33.5855,-87.4805
1000134984.0,2,33.5924,-87.4822
1000134986.0,1,33.3409,-87.2929
1000134986.0,2,33.3413,-87.2901
1000134989.0,1,33.5689,-87.4057
1000134989.0,2,33.5791,-87.402
1000134996.0,1,33.2732,-85.6592
1000134996.0,2,33.2731,-85.6576
1000134996.0,3,33.2723,-85.6563
1000135028.0,1,33.5562,-87.4074
1000135028.0,2,33.5563,-87.4107
1000135028.0,3,33.5608,-87.4093
1000135028.0,4,33.5561,-87.4029
1000135033.0,1,33.4624,-87.5206
1000135033.0,2,33.5783,-87.4803
1000135033.0,3,33.2991,-87.7993
1000135049.0,1,33.2778,-87.7329
1000135049.0,2,33.2581,-87.675
1000135049.0,3,33.2609,-87.6751
1000135049.0,4,33.3565,-87.7246
1000135049.0,5,33.2611,-87.6701
1000500129.0,1,33.7686,-92.5392
1000500132.0,1,33.5936,-92.4198
1000500136.0,1,33.6006,-92.3465
1000500146.0,1,33.5257,-92.6628
1000500156.0,1,33.4563,-92.5826
1000500157.0,1,33.7562,-92.4057
1000500162.0,1,33.54,-92.6799
1000500166.0,1,33.4863,-92.3534
1000500167.0,1,33.7721,-92.538
1000500180.0,1,33.7152,-92.3535
1000500181.0,1,33.7729,-92.5337
1000500183.0,1,33.7442,-92.3693
1000500187.0,1,33.5299,-92.3866
1000500203.0,1,33.6054,-92.5337
1000500205.0,1,33.7211,-92.3616
1000500206.0,1,33.7537,-92.5463
1000500211.0,1,33.7317,-92.4414
1000500212.0,1,33.5304,-92.663
1000500214.0,1,33.6331,-92.3848
1000500215.0,1,33.6329,-92.3834
1000500216.0,1,33.4321,-92.6012
1000500218.0,1,33.5632,-92.5069
1000500219.0,1,33.4991,-92.4767
1000500221.0,1,33.7623,-92.5687
1000500222.0,1,33.5947,-92.3714
1000500223.0,1,33.7176,-92.3662
1000500225.0,1,33.6435,-92.392
1000500228.0,1,33.7014,-92.4205
1000500231.0,1,33.7524,-92.3984
1000500235.0,1,33.4893,-92.4739
1000500237.0,1,33.5683,-92.4241
1000500242.0,1,33.4511,-92.6441
1000500247.0,1,33.4927,-92.547
1000500248.0,1,33.5644,-92.4385
1000500253.0,1,33.769,-92.5215
1000500256.0,1,33.4784,-92.4662
1000500259.0,1,33.6393,-92.3771
1000500260.0,1,33.7815,-92.5083
1000500265.0,1,33.69,-92.3713
1000500266.0,1,33.7957,-92.5549
1000500267.0,1,33.4924,-92.6567
1000500274.0,1,33.4774,-92.4742
1000500276.0,1,33.5091,-92.4076
1000500277.0,1,33.4839,-92.4694
1000500281.0,1,33.6115,-92.5248
1000500282.0,1,33.5324,-92.4635
1000500283.0,1,33.66,-92.4675
1000500284.0,1,33.6683,-92.4688
1000500285.0,1,33.6962,-92.468
1000500286.0,1,33.7037,-92.4764
1000500289.0,1,33.728,-92.3993
1000500294.0,1,33.7653,-92.4702
1000500296.0,1,33.4327,-92.4752
1000500297.0,1,33.5742,-92.709
1000500299.0,1,33.5992,-92.3672
1000500303.0,1,33.6552,-92.4177
1000500305.0,1,33.7564,-92.4949
1000500306.0,1,33.7477,-92.484
1000500309.0,1,33.5703,-92.6873
1000500314.0,1,33.6419,-92.3708
1000500318.0,1,33.5173,-92.4168
1000500321.0,1,33.4955,-92.4176
1000500322.0,1,33.4742,-92.361
1000500324.0,1,33.7162,-92.4679
1000500326.0,1,33.7518,-92.5642
1000500331.0,1,33.6651,-92.4691
1000500332.0,1,33.727,-92.3972
1000500333.0,1,33.7262,-92.4015
1000500334.0,1,33.7243,-92.3994
1000500335.0,1,33.7243,-92.3973
1000500336.0,1,33.6014,-92.4449
1000500337.0,1,33.5533,-92.5745
1000500338.0,1,33.6413,-92.6645
1000500339.0,1,33.654,-92.6636
1000500340.0,1,33.4786,-92.486
1000500341.0,1,33.6939,-92.3818
1000500346.0,1,33.5459,-92.3857
1000500348.0,1,33.5273,-92.482
1000500350.0,1,33.714,-92.456
1000500352.0,1,33.6455,-92.4631
1000500353.0,1,33.7396,-92.5648
1000500354.0,1,33.5853,-92.5153
1000500358.0,1,33.5387,-92.3823
1000500363.0,1,33.5082,-92.3622
1000500365.0,1,33.6283,-92.3867
1000500367.0,1,33.7265,-92.39
1000500564.0,1,34.174,-93.2011
1000500565.0,1,34.2185,-93.2262
1000500566.0,1,34.1796,-93.1254
1000500568.0,1,33.988,-93.2311
1000500569.0,1,34.2533,-93.3905
1000500570.0,1,33.9129,-92.9829
1000500571.0,1,34.3224,-93.3801
1000500572.0,1,34.2107,-93.0316
1000500574.0,1,34.036,-93.2893
1000500579.0,1,33.9053,-92.9574
1000500580.0,1,34.3213,-93.4751
1000500584.0,1,33.9388,-93.1325
1000500585.0,1,34.1381,-93.2332
1000500586.0,1,34.1132,-93.2012
1000500588.0,1,34.2404,-93.332
1000500589.0,1,33.9317,-92.9797
1000500592.0,1,34.2476,-93.269
1000500596.0,1,34.0466,-93.3597
1000500597.0,1,33.9217,-93.0826
1000500603.0,1,34.025,-93.3631
1000500608.0,1,34.0455,-93.1339
1000500610.0,1,33.8221,-93.0445
1000500612.0,1,34.146,-92.9804
1000500613.0,1,33.9314,-93.1531
1000500615.0,1,33.9736,-93.3134
1000500629.0,1,34.017,-93.0585
1000500630.0,1,34.2206,-93.4249
1000500634.0,1,34.1161,-93.1488
1000500635.0,1,34.2422,-93.2942
1000500636.0,1,34.0113,-93.1134
1000500637.0,1,33.8699,-92.9152
1000500638.0,1,34.1406,-93.1498
1000500642.0,1,34.1236,-93.2196
1000500643.0,1,34.1431,-93.1433
1000500644.0,1,34.2361,-93.0973
1000500652.0,1,33.9651,-93.026
1000500653.0,1,34.1328,-93.2306
1000500654.0,1,34.0655,-93.3341
1000500659.0,1,33.9406,-93.3058
1000500662.0,1,34.0589,-93.3882
1000500672.0,1,34.2434,-93.3952
1000500673.0,1,34.2484,-93.2511
1000500674.0,1,33.9603,-93.3198
1000500675.0,1,33.953,-93.2766
1000500676.0,1,34.2244,-93.3145
1000500679.0,1,33.8275,-92.8927
1000500680.0,1,33.9918,-93.2118
1000500682.0,1,34.1401,-93.313
1000500684.0,1,34.1047,-92.9512
1000500685.0,1,33.9307,-93.0682
1000500687.0,1,33.9518,-93.3269
1000500688.0,1,34.0165,-93.2459
1000500690.0,1,33.9574,-93.3084
1000500691.0,1,33.9555,-93.3106
1000500694.0,1,34.0618,-92.9096
1000500702.0,1,34.2567,-93.3685
1000500706.0,1,34.1194,-93.2211
1000500709.0,1,33.9303,-92.9742
1000500711.0,1,33.9647,-93.3248
1000500712.0,1,33.8102,-92.9749
1000500716.0,1,33.9334,-93.1315
1000500717.0,1,34.0175,-93.267
1000500718.0,1,33.8711,-92.9459
1000500724.0,1,34.0806,-92.9466
1000500725.0,1,33.9454,-93.3173
1000500727.0,1,34.2124,-93.4269
1000500728.0,1,33.9516,-93.3058
1000500731.0,1,34.0645,-93.3399
1000500732.0,1,34.1843,-93.3283
1000500739.0,1,33.7716,-93.0302
1000500742.0,1,34.1246,-92.9456
1000500745.0,1,34.2477,-93.303
1000500748.0,1,33.8787,-93.2196
1000500749.0,1,33.9035,-93.0493
1000500750.0,1,33.8142,-93.0911
1000500752.0,1,34.2405,-93.338
1000500754.0,1,33.8264,-92.9115
1000500758.0,1,34.1152,-93.1582
1000500761.0,1,34.0527,-93.0295
1000500762.0,1,34.0918,-92.9741
1000500763.0,1,33.9864,-92.9178
1000500764.0,1,33.9717,-93.2458
1000500767.0,1,34.1146,-93.2211
1000500769.0,1,34.0365,-93.3683
1000500770.0,1,33.9392,-93.277
1000500771.0,1,33.9002,-93.2016
1000500780.0,1,34.0407,-92.9191
1000500781.0,1,34.1174,-92.9813
1000500783.0,1,34.3353,-93.3807
1000500784.0,1,34.3085,-93.4722
1000500786.0,1,33.9035,-92.9574
1000500788.0,1,34.063,-93.3884
1000500792.0,1,34.0104,-93.1016
1000500795.0,1,34.1987,-93.0421
1000500798.0,1,33.8219,-93.0996
1000500802.0,1,34.1153,-93.1598
1000500803.0,1,34.3198,-93.433
1000500805.0,1,34.0783,-92.9046
1000500807.0,1,34.1721,-93.1898
1000500809.0,1,34.2118,-93.4518
1000500814.0,1,34.1717,-93.4048
1000500816.0,1,33.9249,-93.1345
1000500818.0,1,34.066,-93.3903
1000500824.0,1,34.1956,-93.0412
